sample_id,protocol,scenario,client_name,client_ip,server_name,server_ip,client_buffer_bytes,server_buffer_bytes,duration,avg_bps,total_bytes,total_packets,total_lost_or_retrans,packet_loss_rate,avg_jitter_ms,avg_rtt_ms,bdp_bytes,congestion_level,recommended_buffer_bytes,file_path
15941,tcp,C,server07-4,192.168.200.42,server05-1,192.168.200.31,65536,1048576,30,210268518.45,788506944,544548,23495,0.0,0.0,536.747547,14107638,medium,28215276,./data/tcp_test_realistic/C/iperf_tcp_sample_015941_server07-4_to_server05-1_C.json
15942,tcp,C,server07-4,192.168.200.42,server05-1,192.168.200.31,65536,1048576,30,200026420.37,750099076,518024,20008,0.0,0.0,756.296773,18909917,medium,37819834,./data/tcp_test_realistic/C/iperf_tcp_sample_015942_server07-4_to_server05-1_C.json
15943,tcp,C,server07-4,192.168.200.42,server05-2,192.168.200.32,65536,131072,30,199205191.74,747019469,515897,18580,0.0,0.0,771.112314,19201197,medium,38402394,./data/tcp_test_realistic/C/iperf_tcp_sample_015943_server07-4_to_server05-2_C.json
15944,tcp,C,server07-4,192.168.200.42,server05-2,192.168.200.32,65536,131072,30,184683583.05,692563436,478289,32643,0.0,0.0,1078.437245,24896206,medium,49792412,./data/tcp_test_realistic/C/iperf_tcp_sample_015944_server07-4_to_server05-2_C.json
15945,tcp,C,server07-4,192.168.200.42,server05-2,192.168.200.32,65536,131072,30,184384793.62,691442976,477515,35851,0.0,0.0,1087.116133,25055960,medium,50111920,./data/tcp_test_realistic/C/iperf_tcp_sample_015945_server07-4_to_server05-2_C.json
15946,tcp,C,server07-4,192.168.200.42,server05-3,192.168.200.33,65536,2097152,30,203310252.73,762413447,526528,35885,0.0,0.0,682.914334,17355435,medium,34710870,./data/tcp_test_realistic/C/iperf_tcp_sample_015946_server07-4_to_server05-3_C.json
15947,tcp,C,server07-4,192.168.200.42,server05-3,192.168.200.33,65536,2097152,30,183052033.81,686445126,474064,57670,0.0,0.0,1115.841795,25532138,medium,51064276,./data/tcp_test_realistic/C/iperf_tcp_sample_015947_server07-4_to_server05-3_C.json
15948,tcp,C,server07-4,192.168.200.42,server05-3,192.168.200.33,65536,2097152,30,192855014.27,723206303,499451,32335,0.0,0.0,907.057734,21866329,medium,43732658,./data/tcp_test_realistic/C/iperf_tcp_sample_015948_server07-4_to_server05-3_C.json
15949,tcp,C,server07-4,192.168.200.42,server05-4,192.168.200.34,65536,2097152,30,187659466.95,703723001,485996,39113,0.0,0.0,1016.337979,23840680,medium,47681360,./data/tcp_test_realistic/C/iperf_tcp_sample_015949_server07-4_to_server05-4_C.json
15950,tcp,C,server07-4,192.168.200.42,server05-4,192.168.200.34,65536,2097152,30,191857979.67,719467423,496869,35207,0.0,0.0,926.361201,22216223,medium,44432446,./data/tcp_test_realistic/C/iperf_tcp_sample_015950_server07-4_to_server05-4_C.json
15951,tcp,C,server07-4,192.168.200.42,server05-4,192.168.200.34,65536,2097152,30,176755337.43,662832515,457757,38724,0.0,0.0,1248.530131,27585545,medium,55171090,./data/tcp_test_realistic/C/iperf_tcp_sample_015951_server07-4_to_server05-4_C.json
15952,tcp,C,server07-4,192.168.200.42,server06-1,192.168.200.35,65536,2097152,30,204225929.79,765847236,528900,17635,0.0,0.0,666.329664,17010224,medium,34020448,./data/tcp_test_realistic/C/iperf_tcp_sample_015952_server07-4_to_server06-1_C.json
15953,tcp,C,server07-4,192.168.200.42,server06-1,192.168.200.35,65536,2097152,30,195309494.34,732410603,505808,40750,0.0,0.0,853.966004,20848458,medium,41696916,./data/tcp_test_realistic/C/iperf_tcp_sample_015953_server07-4_to_server06-1_C.json
15954,tcp,C,server07-4,192.168.200.42,server06-1,192.168.200.35,65536,2097152,30,0,0,0,0,100.0,0,30000,0,high,0,./data/tcp_test_realistic/C/iperf_tcp_sample_015954_server07-4_to_server06-1_C.json
15955,tcp,C,server07-4,192.168.200.42,server06-2,192.168.200.36,65536,1048576,30,202183569.29,758188384,523610,33495,0.0,0.0,708.939495,17916989,medium,35833978,./data/tcp_test_realistic/C/iperf_tcp_sample_015955_server07-4_to_server06-2_C.json
15956,tcp,C,server07-4,192.168.200.42,server06-2,192.168.200.36,65536,1048576,30,176947153.91,663551827,458254,58821,0.0,0.0,1243.67293,27508048,medium,55016096,./data/tcp_test_realistic/C/iperf_tcp_sample_015956_server07-4_to_server06-2_C.json
15957,tcp,C,server07-4,192.168.200.42,server06-2,192.168.200.36,65536,1048576,30,174664784.75,654992942,452343,62169,0.0,0.0,1293.716431,28245837,medium,56491674,./data/tcp_test_realistic/C/iperf_tcp_sample_015957_server07-4_to_server06-2_C.json
15958,tcp,C,server07-4,192.168.200.42,server06-3,192.168.200.37,65536,524288,30,189632294.89,711121105,491105,35831,0.0,0.0,975.452089,23122152,medium,46244304,./data/tcp_test_realistic/C/iperf_tcp_sample_015958_server07-4_to_server06-3_C.json
15959,tcp,C,server07-4,192.168.200.42,server06-3,192.168.200.37,65536,524288,30,195319732.94,732448998,505834,38396,0.0,0.0,852.85418,20822406,medium,41644812,./data/tcp_test_realistic/C/iperf_tcp_sample_015959_server07-4_to_server06-3_C.json
15960,tcp,C,server07-4,192.168.200.42,server06-3,192.168.200.37,65536,524288,30,200255886.46,750959574,518618,20582,0.0,0.0,748.431708,18734731,medium,37469462,./data/tcp_test_realistic/C/iperf_tcp_sample_015960_server07-4_to_server06-3_C.json
15961,tcp,C,server07-4,192.168.200.42,server06-4,192.168.200.38,65536,131072,30,195026748.55,731350307,505076,32235,0.0,0.0,860.660353,20981473,medium,41962946,./data/tcp_test_realistic/C/iperf_tcp_sample_015961_server07-4_to_server06-4_C.json
15962,tcp,C,server07-4,192.168.200.42,server06-4,192.168.200.38,65536,131072,30,194493850.86,729351940,503696,31064,0.0,0.0,870.019777,21151687,medium,42303374,./data/tcp_test_realistic/C/iperf_tcp_sample_015962_server07-4_to_server06-4_C.json
15963,tcp,C,server07-4,192.168.200.42,server06-4,192.168.200.38,65536,131072,30,175285535.69,657320758,453950,52361,0.0,0.0,1278.458692,28011914,medium,56023828,./data/tcp_test_realistic/C/iperf_tcp_sample_015963_server07-4_to_server06-4_C.json
15964,tcp,C,server07-4,192.168.200.42,server07-1,192.168.200.39,65536,524288,30,172673656.7,647526212,447186,76246,0.0,0.0,1330.325579,28714022,medium,57428044,./data/tcp_test_realistic/C/iperf_tcp_sample_015964_server07-4_to_server07-1_C.json
15965,tcp,C,server07-4,192.168.200.42,server07-1,192.168.200.39,65536,524288,30,178460585.81,669227196,462173,47922,0.0,0.0,1208.374007,26955891,medium,53911782,./data/tcp_test_realistic/C/iperf_tcp_sample_015965_server07-4_to_server07-1_C.json
15966,tcp,C,server07-4,192.168.200.42,server07-1,192.168.200.39,65536,524288,30,206494167.62,774353128,534774,16329,0.0,0.0,612.728215,15815600,medium,31631200,./data/tcp_test_realistic/C/iperf_tcp_sample_015966_server07-4_to_server07-1_C.json
15967,tcp,C,server07-4,192.168.200.42,server07-2,192.168.200.40,65536,1048576,30,207902181.54,779633180,538420,27960,0.0,0.0,581.80454,15119804,medium,30239608,./data/tcp_test_realistic/C/iperf_tcp_sample_015967_server07-4_to_server07-2_C.json
15968,tcp,C,server07-4,192.168.200.42,server07-2,192.168.200.40,65536,1048576,30,181833699.08,681876371,470909,38516,0.0,0.0,1135.410872,25806994,medium,51613988,./data/tcp_test_realistic/C/iperf_tcp_sample_015968_server07-4_to_server07-2_C.json
15969,tcp,C,server07-4,192.168.200.42,server07-2,192.168.200.40,65536,1048576,30,187295250.5,702357189,485053,58794,0.0,0.0,1019.91066,23878052,medium,47756104,./data/tcp_test_realistic/C/iperf_tcp_sample_015969_server07-4_to_server07-2_C.json
15970,tcp,C,server07-4,192.168.200.42,server07-3,192.168.200.41,65536,262144,30,175482332.46,658058746,454460,58265,0.0,0.0,1271.25194,27885281,medium,55770562,./data/tcp_test_realistic/C/iperf_tcp_sample_015970_server07-4_to_server07-3_C.json
15971,tcp,C,server07-4,192.168.200.42,server07-3,192.168.200.41,65536,262144,30,187426837.27,702850639,485394,58427,0.0,0.0,1016.563005,23816398,medium,47632796,./data/tcp_test_realistic/C/iperf_tcp_sample_015971_server07-4_to_server07-3_C.json
15972,tcp,C,server07-4,192.168.200.42,server07-3,192.168.200.41,65536,262144,30,182172061.78,683145231,471785,36813,0.0,0.0,1128.093873,25688398,medium,51376796,./data/tcp_test_realistic/C/iperf_tcp_sample_015972_server07-4_to_server07-3_C.json
15973,tcp,C,server07-4,192.168.200.42,server08-1,192.168.200.43,65536,131072,30,196760170.35,737850638,509565,49291,0.0,0.0,825.414442,20301085,medium,40602170,./data/tcp_test_realistic/C/iperf_tcp_sample_015973_server07-4_to_server08-1_C.json
15974,tcp,C,server07-4,192.168.200.42,server08-1,192.168.200.43,65536,131072,30,190801903.25,715507137,494134,38214,0.0,0.0,950.239112,22663428,medium,45326856,./data/tcp_test_realistic/C/iperf_tcp_sample_015974_server07-4_to_server08-1_C.json
15975,tcp,C,server07-4,192.168.200.42,server08-1,192.168.200.43,65536,131072,30,185093708.99,694101408,479351,61939,0.0,0.0,1070.296037,24763132,medium,49526264,./data/tcp_test_realistic/C/iperf_tcp_sample_015975_server07-4_to_server08-1_C.json
15976,tcp,C,server07-4,192.168.200.42,server08-2,192.168.200.44,65536,2097152,30,179133463.01,671750486,463916,46585,0.0,0.0,1199.197559,26852051,medium,53704102,./data/tcp_test_realistic/C/iperf_tcp_sample_015976_server07-4_to_server08-2_C.json
15977,tcp,C,server07-4,192.168.200.42,server08-2,192.168.200.44,65536,2097152,30,193238118.53,724642944,500444,38018,0.0,0.0,900.382285,21748522,medium,43497044,./data/tcp_test_realistic/C/iperf_tcp_sample_015977_server07-4_to_server08-2_C.json
15978,tcp,C,server07-4,192.168.200.42,server08-2,192.168.200.44,65536,2097152,30,196111563.12,735418361,507885,35388,0.0,0.0,838.265962,20549206,medium,41098412,./data/tcp_test_realistic/C/iperf_tcp_sample_015978_server07-4_to_server08-2_C.json
15979,tcp,C,server07-4,192.168.200.42,server08-3,192.168.200.45,65536,524288,30,200280387.9,751051454,518681,38758,0.0,0.0,749.186327,18755916,medium,37511832,./data/tcp_test_realistic/C/iperf_tcp_sample_015979_server07-4_to_server08-3_C.json
15980,tcp,C,server07-4,192.168.200.42,server08-3,192.168.200.45,65536,524288,30,177300390.46,664876464,459168,61728,0.0,0.0,1238.244689,27442658,medium,54885316,./data/tcp_test_realistic/C/iperf_tcp_sample_015980_server07-4_to_server08-3_C.json
15981,tcp,C,server07-4,192.168.200.42,server08-3,192.168.200.45,65536,524288,30,196117632.56,735441122,507901,43150,0.0,0.0,836.344834,20502746,medium,41005492,./data/tcp_test_realistic/C/iperf_tcp_sample_015981_server07-4_to_server08-3_C.json
15982,tcp,C,server07-4,192.168.200.42,server08-4,192.168.200.46,65536,262144,30,202191356.8,758217588,523630,22875,0.0,0.0,706.628896,17859281,medium,35718562,./data/tcp_test_realistic/C/iperf_tcp_sample_015982_server07-4_to_server08-4_C.json
15983,tcp,C,server07-4,192.168.200.42,server08-4,192.168.200.46,65536,262144,30,196122648.12,735459930,507914,21418,0.0,0.0,836.676609,20511404,medium,41022808,./data/tcp_test_realistic/C/iperf_tcp_sample_015983_server07-4_to_server08-4_C.json
15984,tcp,C,server07-4,192.168.200.42,server08-4,192.168.200.46,65536,262144,30,195447448.27,732927931,506165,44051,0.0,0.0,852.073769,20816955,medium,41633910,./data/tcp_test_realistic/C/iperf_tcp_sample_015984_server07-4_to_server08-4_C.json
15985,tcp,C,server07-4,192.168.200.42,spine01,192.168.200.3,65536,262144,30,201903031.55,757136368,522884,30870,0.0,0.0,708.901391,17891167,medium,35782334,./data/tcp_test_realistic/C/iperf_tcp_sample_015985_server07-4_to_spine01_C.json
15986,tcp,C,server07-4,192.168.200.42,spine01,192.168.200.3,65536,262144,30,188911841.02,708419403,489239,32319,0.0,0.0,985.354527,23268142,medium,46536284,./data/tcp_test_realistic/C/iperf_tcp_sample_015986_server07-4_to_spine01_C.json
15987,tcp,C,server07-4,192.168.200.42,spine01,192.168.200.3,65536,262144,30,185107827.55,694154353,479388,35654,0.0,0.0,1067.177996,24692875,medium,49385750,./data/tcp_test_realistic/C/iperf_tcp_sample_015987_server07-4_to_spine01_C.json
15988,tcp,C,server07-4,192.168.200.42,spine02,192.168.200.4,65536,131072,30,188288173.22,706080649,487624,50586,0.0,0.0,998.412072,23498648,medium,46997296,./data/tcp_test_realistic/C/iperf_tcp_sample_015988_server07-4_to_spine02_C.json
15989,tcp,C,server07-4,192.168.200.42,spine02,192.168.200.4,65536,131072,30,189581538.72,710930770,490974,44432,0.0,0.0,971.413854,23020266,medium,46040532,./data/tcp_test_realistic/C/iperf_tcp_sample_015989_server07-4_to_spine02_C.json
15990,tcp,C,server07-4,192.168.200.42,spine02,192.168.200.4,65536,131072,30,191209130.62,717034239,495189,46360,0.0,0.0,935.886794,22368762,medium,44737524,./data/tcp_test_realistic/C/iperf_tcp_sample_015990_server07-4_to_spine02_C.json
15991,tcp,C,server07-4,192.168.200.42,spine03,192.168.200.5,65536,131072,30,195088287.91,731581079,505235,22362,0.0,0.0,853.36201,20810116,medium,41620232,./data/tcp_test_realistic/C/iperf_tcp_sample_015991_server07-4_to_spine03_C.json
15992,tcp,C,server07-4,192.168.200.42,spine03,192.168.200.5,65536,131072,30,210715773.29,790184149,545707,26066,0.0,0.0,521.902939,13746647,medium,27493294,./data/tcp_test_realistic/C/iperf_tcp_sample_015992_server07-4_to_spine03_C.json
15993,tcp,C,server07-4,192.168.200.42,spine03,192.168.200.5,65536,131072,30,202879888.06,760799580,525414,26332,0.0,0.0,687.814274,17442960,medium,34885920,./data/tcp_test_realistic/C/iperf_tcp_sample_015993_server07-4_to_spine03_C.json
15994,tcp,C,server07-4,192.168.200.42,spine04,192.168.200.6,65536,262144,30,194533712.54,729501422,503799,32030,0.0,0.0,865.581456,21048096,medium,42096192,./data/tcp_test_realistic/C/iperf_tcp_sample_015994_server07-4_to_spine04_C.json
15995,tcp,C,server07-4,192.168.200.42,spine04,192.168.200.6,65536,262144,30,207630555.12,778614581,537717,19595,0.0,0.0,592.352299,15373804,medium,30747608,./data/tcp_test_realistic/C/iperf_tcp_sample_015995_server07-4_to_spine04_C.json
15996,tcp,C,server07-4,192.168.200.42,spine04,192.168.200.6,65536,262144,30,179516438.72,673186645,464907,60519,0.0,0.0,1184.812616,26586667,medium,53173334,./data/tcp_test_realistic/C/iperf_tcp_sample_015996_server07-4_to_spine04_C.json
15997,tcp,C,server08-1,192.168.200.43,leaf01,192.168.200.7,131072,2097152,30,200615016.2,752306310,519548,44019,0.0,0.0,739.626146,18547513,medium,37095026,./data/tcp_test_realistic/C/iperf_tcp_sample_015997_server08-1_to_leaf01_C.json
15998,tcp,C,server08-1,192.168.200.43,leaf01,192.168.200.7,131072,2097152,30,193695978.42,726359919,501629,29518,0.0,0.0,885.080748,21429572,medium,42859144,./data/tcp_test_realistic/C/iperf_tcp_sample_015998_server08-1_to_leaf01_C.json
15999,tcp,C,server08-1,192.168.200.43,leaf01,192.168.200.7,131072,2097152,30,172502501.83,646884381,446743,74864,0.0,0.0,1335.35538,28794017,medium,57588034,./data/tcp_test_realistic/C/iperf_tcp_sample_015999_server08-1_to_leaf01_C.json
16000,tcp,C,server08-1,192.168.200.43,leaf02,192.168.200.8,131072,65536,30,178065640.03,667746150,461150,70990,0.0,0.0,1217.779775,27105591,medium,54211182,./data/tcp_test_realistic/C/iperf_tcp_sample_016000_server08-1_to_leaf02_C.json
16001,tcp,C,server08-1,192.168.200.43,leaf02,192.168.200.8,131072,65536,30,174926692.09,655975095,453021,42380,0.0,0.0,1283.538885,28065651,medium,56131302,./data/tcp_test_realistic/C/iperf_tcp_sample_016001_server08-1_to_leaf02_C.json
16002,tcp,C,server08-1,192.168.200.43,leaf02,192.168.200.8,131072,65536,30,183771207.91,689142029,475926,57850,0.0,0.0,1097.457982,25210147,medium,50420294,./data/tcp_test_realistic/C/iperf_tcp_sample_016002_server08-1_to_leaf02_C.json
16003,tcp,C,server08-1,192.168.200.43,leaf03,192.168.200.9,131072,65536,30,191185186.9,716944450,495127,46770,0.0,0.0,938.183681,22420852,medium,44841704,./data/tcp_test_realistic/C/iperf_tcp_sample_016003_server08-1_to_leaf03_C.json
16004,tcp,C,server08-1,192.168.200.43,leaf03,192.168.200.9,131072,65536,30,204222153.98,765833077,528890,17406,0.0,0.0,661.148448,16877645,medium,33755290,./data/tcp_test_realistic/C/iperf_tcp_sample_016004_server08-1_to_leaf03_C.json
16005,tcp,C,server08-1,192.168.200.43,leaf03,192.168.200.9,131072,65536,30,189273991.96,709777469,490177,44505,0.0,0.0,981.336637,23217687,medium,46435374,./data/tcp_test_realistic/C/iperf_tcp_sample_016005_server08-1_to_leaf03_C.json
16006,tcp,C,server08-1,192.168.200.43,leaf04,192.168.200.10,131072,2097152,30,0,0,0,0,100.0,0,30000,0,high,0,./data/tcp_test_realistic/C/iperf_tcp_sample_016006_server08-1_to_leaf04_C.json
16007,tcp,C,server08-1,192.168.200.43,leaf04,192.168.200.10,131072,2097152,30,176861009.38,663228785,458030,58141,0.0,0.0,1243.7477,27496309,medium,54992618,./data/tcp_test_realistic/C/iperf_tcp_sample_016007_server08-1_to_leaf04_C.json
16008,tcp,C,server08-1,192.168.200.43,leaf04,192.168.200.10,131072,2097152,30,211223835.76,792089384,547023,28250,0.0,0.0,514.65963,13588547,medium,27177094,./data/tcp_test_realistic/C/iperf_tcp_sample_016008_server08-1_to_leaf04_C.json
16009,tcp,C,server08-1,192.168.200.43,leaf05,192.168.200.11,131072,262144,30,202144180.91,758040678,523508,27068,0.0,0.0,707.002179,17864547,medium,35729094,./data/tcp_test_realistic/C/iperf_tcp_sample_016009_server08-1_to_leaf05_C.json
16010,tcp,C,server08-1,192.168.200.43,leaf05,192.168.200.11,131072,262144,30,198641134.2,744904253,514436,20424,0.0,0.0,781.201886,19397353,medium,38794706,./data/tcp_test_realistic/C/iperf_tcp_sample_016010_server08-1_to_leaf05_C.json
16011,tcp,C,server08-1,192.168.200.43,leaf05,192.168.200.11,131072,262144,30,188210574.91,705789655,487423,53936,0.0,0.0,1002.024002,23573939,medium,47147878,./data/tcp_test_realistic/C/iperf_tcp_sample_016011_server08-1_to_leaf05_C.json
16012,tcp,C,server08-1,192.168.200.43,leaf06,192.168.200.12,131072,131072,30,179538061.97,673267732,464963,44244,0.0,0.0,1187.48676,26649883,medium,53299766,./data/tcp_test_realistic/C/iperf_tcp_sample_016012_server08-1_to_leaf06_C.json
16013,tcp,C,server08-1,192.168.200.43,leaf06,192.168.200.12,131072,131072,30,205544817.05,770793063,532315,26245,0.0,0.0,634.598675,16304808,medium,32609616,./data/tcp_test_realistic/C/iperf_tcp_sample_016013_server08-1_to_leaf06_C.json
16014,tcp,C,server08-1,192.168.200.43,leaf06,192.168.200.12,131072,131072,30,210264109.32,788490409,544537,31003,0.0,0.0,532.996887,14008764,medium,28017528,./data/tcp_test_realistic/C/iperf_tcp_sample_016014_server08-1_to_leaf06_C.json
16015,tcp,C,server08-1,192.168.200.43,leaf07,192.168.200.13,131072,131072,30,191145758.39,716796593,495025,40116,0.0,0.0,940.109847,22462251,medium,44924502,./data/tcp_test_realistic/C/iperf_tcp_sample_016015_server08-1_to_leaf07_C.json
16016,tcp,C,server08-1,192.168.200.43,leaf07,192.168.200.13,131072,131072,30,197852925.49,741948470,512395,39782,0.0,0.0,796.503186,19698810,medium,39397620,./data/tcp_test_realistic/C/iperf_tcp_sample_016016_server08-1_to_leaf07_C.json
16017,tcp,C,server08-1,192.168.200.43,leaf07,192.168.200.13,131072,131072,30,194131471.11,727993016,502757,27740,0.0,0.0,876.244404,21263326,medium,42526652,./data/tcp_test_realistic/C/iperf_tcp_sample_016017_server08-1_to_leaf07_C.json
16018,tcp,C,server08-1,192.168.200.43,leaf08,192.168.200.14,131072,131072,30,172542267.21,647033502,446846,34763,0.0,0.0,1331.478003,28717029,medium,57434058,./data/tcp_test_realistic/C/iperf_tcp_sample_016018_server08-1_to_leaf08_C.json
16019,tcp,C,server08-1,192.168.200.43,leaf08,192.168.200.14,131072,131072,30,211436789.45,792887960,547574,16987,0.0,0.0,503.531607,13308138,medium,26616276,./data/tcp_test_realistic/C/iperf_tcp_sample_016019_server08-1_to_leaf08_C.json
16020,tcp,C,server08-1,192.168.200.43,leaf08,192.168.200.14,131072,131072,30,188767077.83,707876541,488865,33763,0.0,0.0,986.489808,23277099,medium,46554198,./data/tcp_test_realistic/C/iperf_tcp_sample_016020_server08-1_to_leaf08_C.json
16021,tcp,C,server08-1,192.168.200.43,server01-1,192.168.200.15,131072,2097152,30,196651551.8,737443319,509284,45250,0.0,0.0,826.69557,20321370,medium,40642740,./data/tcp_test_realistic/C/iperf_tcp_sample_016021_server08-1_to_server01-1_C.json
16022,tcp,C,server08-1,192.168.200.43,server01-1,192.168.200.15,131072,2097152,30,186965526.09,701120722,484199,34230,0.0,0.0,1031.660636,24110621,medium,48221242,./data/tcp_test_realistic/C/iperf_tcp_sample_016022_server08-1_to_server01-1_C.json
16023,tcp,C,server08-1,192.168.200.43,server01-1,192.168.200.15,131072,2097152,30,199984480.34,749941801,517915,28922,0.0,0.0,755.868993,18895258,medium,37790516,./data/tcp_test_realistic/C/iperf_tcp_sample_016023_server08-1_to_server01-1_C.json
16024,tcp,C,server08-1,192.168.200.43,server01-2,192.168.200.16,131072,65536,30,0,0,0,0,100.0,0,30000,0,high,0,./data/tcp_test_realistic/C/iperf_tcp_sample_016024_server08-1_to_server01-2_C.json
16025,tcp,C,server08-1,192.168.200.43,server01-2,192.168.200.16,131072,65536,30,207986397.01,779948988,538638,34338,0.0,0.0,586.111901,15237912,medium,30475824,./data/tcp_test_realistic/C/iperf_tcp_sample_016025_server08-1_to_server01-2_C.json
16026,tcp,C,server08-1,192.168.200.43,server01-2,192.168.200.16,131072,65536,30,199378803.41,747670512,516347,33698,0.0,0.0,770.041322,19191239,medium,38382478,./data/tcp_test_realistic/C/iperf_tcp_sample_016026_server08-1_to_server01-2_C.json
16027,tcp,C,server08-1,192.168.200.43,server01-3,192.168.200.17,131072,2097152,30,176609926.31,662287223,457380,66724,0.0,0.0,1252.769432,27656439,medium,55312878,./data/tcp_test_realistic/C/iperf_tcp_sample_016027_server08-1_to_server01-3_C.json
16028,tcp,C,server08-1,192.168.200.43,server01-3,192.168.200.17,131072,2097152,30,200494322.82,751853710,519235,28655,0.0,0.0,745.761038,18690106,medium,37380212,./data/tcp_test_realistic/C/iperf_tcp_sample_016028_server08-1_to_server01-3_C.json
16029,tcp,C,server08-1,192.168.200.43,server01-3,192.168.200.17,131072,2097152,30,191426878.59,717850794,495753,46308,0.0,0.0,936.764159,22415229,medium,44830458,./data/tcp_test_realistic/C/iperf_tcp_sample_016029_server08-1_to_server01-3_C.json
16030,tcp,C,server08-1,192.168.200.43,server01-4,192.168.200.18,131072,2097152,30,208716697.13,782687614,540530,28934,0.0,0.0,571.056498,14898628,medium,29797256,./data/tcp_test_realistic/C/iperf_tcp_sample_016030_server08-1_to_server01-4_C.json
16031,tcp,C,server08-1,192.168.200.43,server01-4,192.168.200.18,131072,2097152,30,189766857.46,711625715,491454,56205,0.0,0.0,973.38007,23089409,medium,46178818,./data/tcp_test_realistic/C/iperf_tcp_sample_016031_server08-1_to_server01-4_C.json
16032,tcp,C,server08-1,192.168.200.43,server01-4,192.168.200.18,131072,2097152,30,185987831.05,697454366,481667,35710,0.0,0.0,1052.847947,24477113,medium,48954226,./data/tcp_test_realistic/C/iperf_tcp_sample_016032_server08-1_to_server01-4_C.json
16033,tcp,C,server08-1,192.168.200.43,server02-1,192.168.200.19,131072,1048576,30,204697038.2,767613893,530120,30787,0.0,0.0,655.421791,16770362,medium,33540724,./data/tcp_test_realistic/C/iperf_tcp_sample_016033_server08-1_to_server02-1_C.json
16034,tcp,C,server08-1,192.168.200.43,server02-1,192.168.200.19,131072,1048576,30,204181511.89,765680669,528784,38827,0.0,0.0,666.301634,17005809,medium,34011618,./data/tcp_test_realistic/C/iperf_tcp_sample_016034_server08-1_to_server02-1_C.json
16035,tcp,C,server08-1,192.168.200.43,server02-1,192.168.200.19,131072,1048576,30,184176232.06,690660870,476975,38667,0.0,0.0,1089.092222,25073112,medium,50146224,./data/tcp_test_realistic/C/iperf_tcp_sample_016035_server08-1_to_server02-1_C.json
16036,tcp,C,server08-1,192.168.200.43,server02-2,192.168.200.20,131072,65536,30,185365365.94,695120122,480055,32127,0.0,0.0,1065.327303,24684348,medium,49368696,./data/tcp_test_realistic/C/iperf_tcp_sample_016036_server08-1_to_server02-2_C.json
16037,tcp,C,server08-1,192.168.200.43,server02-2,192.168.200.20,131072,65536,30,186731127.74,700241729,483592,38614,0.0,0.0,1037.27843,24211521,medium,48423042,./data/tcp_test_realistic/C/iperf_tcp_sample_016037_server08-1_to_server02-2_C.json
16038,tcp,C,server08-1,192.168.200.43,server02-2,192.168.200.20,131072,65536,30,196650319.65,737438698,509280,30705,0.0,0.0,826.910623,20326529,medium,40653058,./data/tcp_test_realistic/C/iperf_tcp_sample_016038_server08-1_to_server02-2_C.json
16039,tcp,C,server08-1,192.168.200.43,server02-3,192.168.200.21,131072,1048576,30,209328300.56,784981127,542114,32683,0.0,0.0,557.037336,14575459,medium,29150918,./data/tcp_test_realistic/C/iperf_tcp_sample_016039_server08-1_to_server02-3_C.json
16040,tcp,C,server08-1,192.168.200.43,server02-3,192.168.200.21,131072,1048576,30,185993577.29,697475914,481682,31269,0.0,0.0,1053.680011,24497214,medium,48994428,./data/tcp_test_realistic/C/iperf_tcp_sample_016040_server08-1_to_server02-3_C.json
16041,tcp,C,server08-1,192.168.200.43,server02-3,192.168.200.21,131072,1048576,30,197906510.97,742149416,512534,35260,0.0,0.0,798.711583,19758777,medium,39517554,./data/tcp_test_realistic/C/iperf_tcp_sample_016041_server08-1_to_server02-3_C.json
16042,tcp,C,server08-1,192.168.200.43,server02-4,192.168.200.22,131072,524288,30,174991722.01,656218957,453189,33232,0.0,0.0,1286.718049,28145625,medium,56291250,./data/tcp_test_realistic/C/iperf_tcp_sample_016042_server08-1_to_server02-4_C.json
16043,tcp,C,server08-1,192.168.200.43,server02-4,192.168.200.22,131072,524288,30,177381328.61,665179982,459378,64019,0.0,0.0,1236.345685,27413080,medium,54826160,./data/tcp_test_realistic/C/iperf_tcp_sample_016043_server08-1_to_server02-4_C.json
16044,tcp,C,server08-1,192.168.200.43,server02-4,192.168.200.22,131072,524288,30,201541011.25,755778792,521946,25464,0.0,0.0,720.24558,18144877,medium,36289754,./data/tcp_test_realistic/C/iperf_tcp_sample_016044_server08-1_to_server02-4_C.json
16045,tcp,C,server08-1,192.168.200.43,server03-1,192.168.200.23,131072,65536,30,177139258.59,664272219,458751,53392,0.0,0.0,1238.928136,27432851,medium,54865702,./data/tcp_test_realistic/C/iperf_tcp_sample_016045_server08-1_to_server03-1_C.json
16046,tcp,C,server08-1,192.168.200.43,server03-1,192.168.200.23,131072,65536,30,181000155.77,678750584,468750,38668,0.0,0.0,1158.123833,26202574,medium,52405148,./data/tcp_test_realistic/C/iperf_tcp_sample_016046_server08-1_to_server03-1_C.json
16047,tcp,C,server08-1,192.168.200.43,server03-1,192.168.200.23,131072,65536,30,202985154.9,761194330,525686,41067,0.0,0.0,691.603746,17548161,medium,35096322,./data/tcp_test_realistic/C/iperf_tcp_sample_016047_server08-1_to_server03-1_C.json
16048,tcp,C,server08-1,192.168.200.43,server03-2,192.168.200.24,131072,65536,30,183274036.21,687277635,474639,28151,0.0,0.0,1110.134006,25432342,medium,50864684,./data/tcp_test_realistic/C/iperf_tcp_sample_016048_server08-1_to_server03-2_C.json
